Date,GDP,GDPNonDynamic,TrendSymmetric,TrendSymmetricNonDynamic
4/5/2007,0.001007883,0.001292627,0.002845406,0.002632093
4/6/2007,-0.008698996,-0.006309147,-0.007327348,-0.005946121
4/9/2007,0.00416083,0.004573195,0.00015116,0.000446029
4/10/2007,0.012708308,0.010869224,0.016085212,0.013969508
4/11/2007,-0.003817135,-0.004684286,0.00013486,-0.000559095
4/12/2007,-0.004677798,-0.005072043,0.002126433,0.000949452
4/13/2007,0.007625143,0.006949201,0.014720747,0.013261787
4/16/2007,0.012329188,0.015644668,0.012327107,0.013836244
4/17/2007,0.01056886,0.009734891,0.005234991,0.005396338
4/18/2007,-0.004531954,-0.005181864,-0.00677912,-0.006478152
4/19/2007,-0.00860219,-0.010744618,-0.005649542,-0.006647845
4/20/2007,0.016644015,0.018732523,0.013585649,0.01393099
4/23/2007,0.00223099,0.003248232,-0.003287948,-0.002193024
4/24/2007,-0.004472364,-0.005493331,-0.007936571,-0.007801743
4/25/2007,0.007872178,0.007135697,0.007876723,0.007074104
4/26/2007,-0.003570062,-0.001219665,0.000893573,0.001493695
4/27/2007,0.007539767,0.005856978,0.007891483,0.006482318
4/30/2007,-0.002708542,-0.004198499,-0.005382701,-0.005080778
5/1/2007,0.003023267,0.002833268,0.001838247,0.002022098
5/2/2007,0.006857599,0.009231674,0.00540727,0.006041564
5/3/2007,0.005743329,0.008244189,0.004798349,0.005834966
5/4/2007,0.013396462,0.014230011,0.003928614,0.004974112
5/7/2007,0.00580772,0.005899339,0.006868922,0.006420237
5/8/2007,-0.009053524,-0.010118037,-0.008329274,-0.008157944
5/9/2007,-0.006016276,-0.004531044,-0.004018923,-0.003400077
5/10/2007,-0.010291089,-0.011064584,-0.009399256,-0.009940468
5/11/2007,0.008296432,0.007755693,0.005812285,0.005820187
5/14/2007,-0.001018503,-0.00057817,0.007583763,0.006486689
5/15/2007,0.001746865,0.001513474,0.006598708,0.0057019
5/16/2007,-0.005737853,-0.004806887,-0.009011074,-0.00782413
5/17/2007,-0.01029912,-0.010615391,-0.002123703,-0.003139138
5/18/2007,0.005246919,0.007466414,0.006407181,0.007331412
5/21/2007,0.003931254,0.004386411,0.002637006,0.002666915
5/22/2007,-0.006668239,-0.00658542,-0.00130233,-0.001579493
5/23/2007,-0.00026356,-0.000333223,0.007530532,0.006150652
5/24/2007,-0.013712506,-0.01444831,-0.016639426,-0.016329534
5/25/2007,0.004185316,0.003900927,0.003735998,0.003125834
5/28/2007,0.002081323,0.002386795,0.001809089,0.001807948
5/29/2007,0.004641781,0.006430263,0.007318712,0.007449476
5/30/2007,-0.000138795,-0.001046148,-0.000779994,-0.001126653
5/31/2007,0.011437734,0.011890313,0.014989314,0.014079238
6/1/2007,0.014776704,0.014875024,0.021265553,0.019330385
6/4/2007,0.000397904,0.000716037,0.002681091,0.002583143
6/5/2007,-0.004051145,-0.004570934,0.004052611,0.002581352
6/6/2007,-0.015811679,-0.018733764,-0.015789417,-0.016499914
6/7/2007,-0.011623254,-0.015194463,0.009464684,0.00506761
6/8/2007,0.004988435,0.00323632,0.009576523,0.007883908
6/11/2007,0.00822546,0.009990412,0.003030752,0.003898701
6/12/2007,-0.002798847,-0.004354535,0.010539296,0.007743984
6/13/2007,0.007811281,0.007881395,0.00605631,0.006028135
6/14/2007,0.014051286,0.017344022,0.006651189,0.008322241
6/15/2007,0.012119127,0.012827379,0.012381556,0.012631881
6/18/2007,0.001994362,0.002265387,0.002462931,0.002555153
6/19/2007,-0.005532567,-0.006387081,-0.008623086,-0.007939457
6/20/2007,4.30797E-05,0.000215513,0.0069724,0.005673052
6/21/2007,0.001124083,0.000968021,0.001939854,0.001291994
6/22/2007,-0.001130628,-0.002102374,-0.002310062,-0.003410583
6/25/2007,0.000329811,0.00058091,-0.010441602,-0.008890324
6/26/2007,-0.010972713,-0.012671481,-0.004095465,-0.004557999
6/27/2007,-0.009988418,-0.00753548,-0.018650271,-0.015429348
6/28/2007,0.014793899,0.013686486,0.024933143,0.022231437
6/29/2007,0.000394391,0.000732609,0.003804626,0.004362395
7/2/2007,0.008983894,0.008136343,0.000111452,0.000665083
7/3/2007,0.005681898,0.00856779,0.008222076,0.00879852
7/4/2007,0.004996867,0.004542214,0.006843366,0.005340599
7/5/2007,0.005291687,0.003150173,0.020306195,0.014477185
7/6/2007,0.010569638,0.009278763,0.019876911,0.016391469
7/9/2007,0.008769917,0.008677984,0.002978441,0.00305311
7/10/2007,-0.018671155,-0.019026941,-0.028044036,-0.023043584
7/11/2007,0.00202495,0.001092203,-0.002426052,-0.002237634
7/12/2007,0.013787865,0.0143328,0.020483991,0.018478705
7/13/2007,0.00500665,0.005163943,0.01157458,0.00990858
7/16/2007,-0.009953812,-0.007344357,-0.013907411,-0.010050825
7/17/2007,-0.001089877,-0.000439288,0.003687513,0.00353452
7/18/2007,-0.001448255,-0.005071403,-0.017787554,-0.015640219
7/19/2007,0.010456303,0.010432541,0.006197426,0.00626835
7/20/2007,-0.002466461,-0.001951528,-0.021675197,-0.017408085
7/23/2007,0.006079978,0.006540351,0.003802168,0.003382799
7/24/2007,-0.012107139,-0.013010939,-0.010429807,-0.009986688
7/25/2007,-0.016658188,-0.015736695,-0.019327361,-0.016260708
7/26/2007,-0.041198406,-0.038389592,-0.049872432,-0.042417474
7/27/2007,-0.025791902,-0.028095432,-0.032282929,-0.030304995
7/30/2007,0.00428834,0.005256058,0.004558454,0.004998732
7/31/2007,0.014769728,0.012569271,0.013691663,0.010139835
8/1/2007,-0.023408044,-0.023044177,-0.027441521,-0.022852304
8/2/2007,0.014694953,0.014485388,0.018923897,0.016310334
8/3/2007,-0.010432237,-0.012387142,-0.011624188,-0.010381966
8/6/2007,-0.010874983,-0.008738228,-0.011408568,-0.007879451
8/7/2007,0.001603603,0.003637106,0.002122757,0.00286916
8/8/2007,0.016374118,0.017590411,0.032339798,0.028282266
8/9/2007,-0.034307045,-0.032074481,-0.040033082,-0.034441962
8/10/2007,-0.018255266,-0.021751038,-0.022897665,-0.020842833
8/13/2007,0.007951708,0.009947945,0.004073248,0.004183755
8/14/2007,-0.012789697,-0.011617211,-0.020622832,-0.017773842
8/15/2007,-0.01469564,-0.017170235,-0.021791302,-0.020458043
8/16/2007,-0.032527628,-0.027830726,-0.041455982,-0.034116882
8/17/2007,0.011997587,0.009707241,0.01035515,0.009120021
8/20/2007,0.015534264,0.016502462,0.01262489,0.010935251
8/21/2007,0.00652078,0.005103022,-0.004132579,-0.002835591
8/22/2007,0.003624852,0.00758154,0.004884849,0.005686892
8/23/2007,0.005776706,0.00686234,0.004570362,0.004051705
8/24/2007,0.007770796,0.007711784,0.005147285,0.004934952
8/27/2007,0.006433095,0.005453848,0.003060358,0.002157383
8/28/2007,-0.000520496,-0.003686645,-0.00154853,-0.002408725
8/29/2007,0.011198518,0.011085284,0.002841025,0.002378215
8/30/2007,0.01354746,0.012533297,0.005713483,0.005185029
8/31/2007,-0.003074252,0.000848813,-0.003673916,-0.001337178
9/3/2007,-0.001318446,-0.000754302,0.00238002,0.001634759
9/4/2007,0.00705427,0.006092058,0.005050512,0.003935582
9/5/2007,0.01932942,0.013433325,0.012143669,0.008840055
9/6/2007,0.004634087,0.003715322,-0.001976894,-0.001501758
9/7/2007,0.0230188,0.013502234,0.015205464,0.010701622
9/10/2007,0.019347481,0.013336622,0.01069401,0.007865395
9/11/2007,0.010842532,0.011083696,0.000832065,0.000159906
9/12/2007,-0.00323428,-0.002986978,0.003011773,0.002894977
9/13/2007,-0.008165771,-0.003202227,-0.008633646,-0.006575809
9/14/2007,0.001955748,0.001617006,-0.001191521,-0.000943027
9/17/2007,0.002328806,-0.000355676,0.002120194,0.000515025
9/18/2007,0.011135368,0.011095966,0.01015093,0.008758302
9/19/2007,0.000941616,0.004024277,-0.008311706,-0.005569817
9/20/2007,-0.006991203,-0.006032326,0.004929089,0.003414295
9/21/2007,0.003848532,0.00515373,0.002255356,0.001989183
9/24/2007,0.004805164,0.005162936,0.004504158,0.003983402
9/25/2007,0.00063159,0.000334697,0.001111551,0.001701115
9/26/2007,0.003258309,0.005417489,-0.003003648,-0.002256169
9/27/2007,0.026791501,0.022490427,0.017480758,0.012784785
9/28/2007,0.009078459,0.006431849,0.011123672,0.009193943
10/1/2007,0.014524549,0.012699619,0.008478198,0.00642743
10/2/2007,-0.014025088,-0.007125306,-0.017112704,-0.011066471
10/3/2007,-0.003561984,-0.003702285,-0.004063542,-0.005981908
10/4/2007,0.012290718,0.008538866,0.008791024,0.006633762
10/5/2007,-0.000143022,0.004355502,0.005651645,0.007232894
10/8/2007,-0.015824694,-0.01267262,-0.006707323,-0.004757539
10/9/2007,0.013035945,0.013199679,0.002427825,0.002234497
10/10/2007,0.002255599,0.002082276,0.003460232,0.002575489
10/11/2007,0.016714711,0.014825447,0.012313055,0.010357808
10/12/2007,-0.007552252,-0.005776496,-0.002847392,-0.002011594
10/15/2007,-0.000719777,-0.002308124,-0.001847271,-0.002665524
10/16/2007,-0.004738197,-0.007555736,-0.006213396,-0.007716318
10/17/2007,0.012675217,0.010966143,0.008340343,0.009406307
10/18/2007,0.016654089,0.012728177,0.008821276,0.008146795
10/19/2007,0.003504455,-0.001438037,-0.000414373,-0.001913318
10/22/2007,-0.015806051,-0.015268646,-0.016414374,-0.016550336
10/23/2007,0.010453329,0.011990787,0.015909421,0.017769952
10/24/2007,0.011623749,0.007238983,0.006217091,0.005032429
10/25/2007,0.018769811,0.017352645,0.011605813,0.010769244
10/26/2007,0.014989776,0.014569366,0.013233011,0.011980187
10/29/2007,0.015055188,0.014820864,0.013659493,0.01298792
10/30/2007,-0.017930059,-0.015933944,-0.010753771,-0.008024192
10/31/2007,0.010755283,0.011444049,0.010429888,0.009792136
11/1/2007,-0.015061809,-0.018368321,-0.012292353,-0.012899136
11/2/2007,0.027327939,0.018679508,0.018781779,0.014588569
11/5/2007,-0.012396751,-0.012962049,-0.006376843,-0.007914197
11/6/2007,0.022118711,0.019505,0.020300576,0.017950263
11/7/2007,3.43538E-05,-0.005255959,0.007979004,0.005419446
11/8/2007,-0.003699225,-0.00918742,-0.004858113,-0.006226212
11/9/2007,-0.001199085,-0.00416262,-0.002588631,-0.00316945
11/12/2007,-0.032925056,-0.028382631,-0.028502623,-0.025071271
11/13/2007,-0.011096551,-0.005347783,-0.007021887,-0.002611028
11/14/2007,0.01837868,0.016349231,0.012054971,0.009201382
11/15/2007,-0.007609056,-0.007524872,-0.011963583,-0.010904484
11/16/2007,0.006070746,0.002424096,0.004838846,0.003998645
11/19/2007,0.002303324,-0.001166312,0.002709254,0.000872852
11/20/2007,0.020236872,0.018099895,0.015128523,0.012867207
11/21/2007,0.004766618,-0.00089325,0.008058242,0.005314294
11/22/2007,0.001328563,0.000665786,-0.000392177,-0.000687735
11/23/2007,0.015286576,0.012515578,0.011819588,0.009080768
11/26/2007,0.010554465,0.007462884,0.008372129,0.007966547
11/27/2007,-0.021805471,-0.01562782,-0.016011044,-0.013000635
11/28/2007,-0.017063558,-0.009479373,-0.012012062,-0.00741364
11/29/2007,0.010558237,0.009694448,-0.000530663,-0.001043892
11/30/2007,-0.019343713,-0.013639711,-0.019476143,-0.016629355
12/3/2007,0.017533955,0.011458828,0.016391781,0.013629636
12/4/2007,0.014142918,0.009940177,0.014696552,0.012297891
12/5/2007,-0.005738916,-0.002713471,-0.013714633,-0.01265259
12/6/2007,-0.003582574,-0.001531319,-0.003394089,-0.004020169
12/7/2007,-0.030048318,-0.022791181,-0.021804765,-0.018734211
12/10/2007,-0.001371638,-0.001540234,0.004488357,0.002701773
12/11/2007,0.018512206,0.012626892,0.013323275,0.010857613
12/12/2007,0.009282735,0.008733408,0.006100026,0.003365812
12/13/2007,-0.016604351,-0.013865628,-0.008583112,-0.008077134
12/14/2007,-0.018886993,-0.015298535,-0.015704129,-0.015090681
12/17/2007,-0.002451844,-0.006410404,0.003588208,0.00238199
12/18/2007,0.006183337,0.004231227,0.002877071,0.003416521
12/19/2007,0.011628409,0.009767955,0.004428788,0.004167636
12/20/2007,0.007758525,0.007079755,0.003840902,0.003473204
12/21/2007,-0.002563669,0.000543734,-0.001741288,-0.002200369
12/24/2007,0.00298912,0.003808504,0.002335892,0.001996486
12/25/2007,-0.002319582,-0.001913988,-0.002907292,-0.003002636
12/26/2007,0.012235536,0.009892928,0.011051129,0.00806543
12/27/2007,0.004782597,0.00258598,0.006400549,0.006307368
12/28/2007,0.011903792,0.007012927,0.011766636,0.010956796
12/31/2007,0.003429048,0.001949331,0.000460842,0.000261442
1/1/2008,6.65288E-05,-1.89789E-05,0,0
1/2/2008,0.034594246,0.024381396,0.024576935,0.020114955
1/3/2008,0.003311182,0.001988856,0.000203483,-0.000867896
1/4/2008,0.004346677,0.002432066,0.006730605,0.007455071
1/7/2008,-0.011628147,-0.011992402,-0.009749685,-0.009570301
1/8/2008,0.00624195,0.00506848,0.006863559,0.005865105
1/9/2008,0.003446189,0.003339978,0.002592023,0.00310665
1/10/2008,-0.005811382,-0.00384896,0.003038823,0.004039728
1/11/2008,0.011379778,0.010046924,0.009270735,0.008548713
1/14/2008,0.010943094,0.011017836,0.009980937,0.010180889
1/15/2008,0.001938912,-0.001903865,0.005438237,0.005135649
1/16/2008,-0.009711348,-0.01285397,-0.010485995,-0.010903833
1/17/2008,0.003102389,0.001007493,0.007355391,0.007365103
1/18/2008,0.001483326,0.000712942,-0.004224824,-0.003850585
1/21/2008,-0.00044686,-0.006722701,0.009016541,0.008879066
1/22/2008,0.003139977,0.000744603,-0.001707499,-0.001476349
1/23/2008,0.003864607,0.004163349,0.002150498,0.005311437
1/24/2008,-0.021374184,-0.018154447,-0.013096701,-0.01698211
1/25/2008,0.004194827,0.003930414,0.001947275,0.000634614
1/28/2008,0.014350418,0.012886008,0.01616453,0.016285287
1/29/2008,-0.016644074,-0.014811078,-0.016660858,-0.017144812
1/30/2008,-0.006550667,-0.006325338,0.001835018,0.002100193
1/31/2008,0.011051579,0.009110339,0.004046817,0.004155775
2/1/2008,0.001607417,0.002041938,-0.003643883,-0.003131895
2/4/2008,-0.00402041,-0.002828682,-0.001503769,-0.002393218
2/5/2008,0.007403296,0.006231158,0.002498745,0.004072727
2/6/2008,0.004102127,0.004125596,0.004634376,0.004987589
2/7/2008,-0.001243175,-0.000916099,-0.004386314,-0.005229789
2/8/2008,0.015548015,0.014299263,0.013404743,0.012353899
2/11/2008,0.005428475,0.005072947,0.004203517,0.004595152
2/12/2008,-0.019297375,-0.01674903,-0.017055724,-0.017294178
2/13/2008,-0.001433942,-0.001393913,-0.001681201,-0.003077967
2/14/2008,-0.004482689,-0.003754061,0.004379758,0.002871358
2/15/2008,0.004150016,0.004356375,0.005962004,0.007089048
2/18/2008,-0.001670305,-0.000643382,-0.004577022,-0.005520813
2/19/2008,0.011233782,0.010214776,0.014701984,0.012363144
2/20/2008,-0.005984271,-0.005095964,-0.001012451,-0.001169867
2/21/2008,0.009897911,0.009098699,0.010287528,0.009856593
2/22/2008,0.006191219,0.006229517,0.007233456,0.007673491
2/25/2008,-0.00265241,-0.001048082,-0.005437138,-0.007855976
2/26/2008,0.017845929,0.017836581,0.011156558,0.010451814
2/27/2008,0.006102397,0.006948484,0.007444156,0.008213782
2/28/2008,0.021697791,0.018949172,0.028530585,0.02951613
2/29/2008,0.014178763,0.010371687,0.015032351,0.016359391
3/3/2008,0.012802664,0.012201829,0.015629366,0.015364711
3/4/2008,-0.016937926,-0.015590369,-0.013155126,-0.011416826
3/5/2008,0.010941698,0.011149578,0.009697801,0.006324901
3/6/2008,-0.004819756,-0.004078811,-0.004790715,-0.001730409
3/7/2008,0.004478118,0.00432032,0.000136263,0.002287051
3/10/2008,0.012989774,0.012148249,0.00963242,0.011028618
3/11/2008,-0.011434065,-0.00882945,-0.012520556,-0.015309988
3/12/2008,0.012857395,0.013205786,0.012854263,0.013635187
3/13/2008,0.012243293,0.011930771,0.015397895,0.016015971
3/14/2008,0.007380861,0.006603433,0.007410859,0.010056508
3/17/2008,-0.003094649,-0.002639369,-0.003238078,0.003695976
3/18/2008,-0.008724784,-0.00819731,-0.014281225,-0.018912089
3/19/2008,-0.025554979,-0.02393294,-0.027837742,-0.02373569
3/20/2008,-0.017998937,-0.017143943,-0.017557404,-0.016036662
3/21/2008,-0.001814883,-0.001573566,-0.001629154,-0.001823954
3/24/2008,-0.011353684,-0.010421743,-0.010188313,-0.012809898
3/25/2008,-0.002750716,-0.002755441,0.000163081,-0.002555572
3/26/2008,0.016156789,0.016116739,0.016632168,0.016370471
3/27/2008,0.003874711,0.003174749,0.001293954,0.000226464
3/28/2008,-0.006574261,-0.006569643,-0.006473418,-0.005522557
3/31/2008,-0.000411985,-0.000746195,-0.001085129,0.000553936
4/1/2008,-0.025171717,-0.022949358,-0.031131752,-0.033849487
4/2/2008,0.000864464,0.001024654,0.00038488,-0.001579687
4/3/2008,-0.002866344,-0.002459987,-0.003251368,-0.003588707
4/4/2008,0.010872205,0.011192444,0.008731942,0.010206156
4/7/2008,0.001047416,0.001212777,-0.003840189,-0.004649805
4/8/2008,-0.001051169,-0.000941493,0.001824041,0.00215505
4/9/2008,0.018350111,0.0192972,0.018195226,0.020581822
4/10/2008,-0.004071431,-0.004201521,-0.003762902,-0.00422222
4/11/2008,0.001139108,0.001205031,0.004789179,0.005484296
4/14/2008,0.00437759,0.005034942,0.005227863,0.005845898
4/15/2008,-0.005497465,-0.00540315,-0.004579251,-0.005496454
4/16/2008,-0.004856002,-0.005090094,-0.006163807,-0.007447541
4/17/2008,-0.009951067,-0.00992816,-0.01058724,-0.012288441
4/18/2008,-0.00445584,-0.004965639,-0.012422747,-0.014035749
4/21/2008,0.003894532,0.003786847,0.002026012,0.002326369
4/22/2008,0.005968555,0.006697168,0.006944749,0.007632403
4/23/2008,-0.002640052,-0.003419957,-0.0060082,-0.006705144
4/24/2008,-0.013241741,-0.014546608,-0.017408774,-0.019693225
4/25/2008,-0.001180062,-0.001090958,-0.007274286,-0.008233322
4/28/2008,0.000958895,0.000941054,0.003088129,0.003430765
4/29/2008,-0.008730799,-0.009297705,-0.007404331,-0.008145558
4/30/2008,0.00433723,0.004462358,0.003334816,0.003704214
5/1/2008,-0.009224383,-0.009167861,-0.011805296,-0.012998816
5/2/2008,0.001929368,0.002715793,-0.003625116,-0.004197871
5/5/2008,0.007454717,0.007097938,0.006077495,0.006718006
5/6/2008,0.001077941,0.001270992,0.002306151,0.002639385
5/7/2008,0.001097369,0.001289447,-0.000285171,-0.000391841
5/8/2008,0.00019304,0.000814343,0.001326193,0.00151518
5/9/2008,0.006745721,0.006430379,0.00750761,0.008358209
5/12/2008,-0.003024443,-0.002532991,-0.003698924,-0.004065634
5/13/2008,0.001752112,0.002586182,-0.002213781,-0.002570885
5/14/2008,-0.003092793,-0.002696838,-0.004127574,-0.004747315
5/15/2008,0.001980437,0.002035257,0.000829818,0.001133984
5/16/2008,0.002599124,0.002434648,0.003510874,0.003790372
5/19/2008,-0.002424908,-0.002591678,-0.002993128,-0.003141847
5/20/2008,0.007338293,0.007075668,0.010054267,0.011043612
5/21/2008,0.006761545,0.006342746,0.012422814,0.013840656
5/22/2008,-0.001459626,-0.001087009,-0.002829278,-0.003054872
5/23/2008,0.003162939,0.00310192,0.006592104,0.007253383
5/26/2008,-5.65256E-05,0.000225228,0.001051914,0.001169923
5/27/2008,-0.004521001,-0.005068199,-0.005955392,-0.006605482
5/28/2008,0.000931084,0.00143514,-0.000513149,-0.000538888
5/29/2008,-0.010785048,-0.010532478,-0.009979871,-0.010732779
5/30/2008,0.001145289,0.000676165,0.001341554,0.001226965
6/2/2008,0.00185667,0.001623208,0.001674257,0.001593502
6/3/2008,0.002019852,0.001457985,-0.001648941,-0.001669229
6/4/2008,-0.001831151,-0.001382377,-0.001816554,-0.002174082
6/5/2008,0.00532213,0.006756846,0.011630534,0.013436732
6/6/2008,0.010483371,0.011388308,0.017729281,0.019677805
6/9/2008,-0.001031676,-0.000519766,0.000136378,0.000828921
6/10/2008,-0.009126214,-0.010480076,-0.004242741,-0.0044623
6/11/2008,0.004360715,0.005204046,0.008790762,0.009451857
6/12/2008,5.79692E-05,0.000598664,-0.003301397,-0.003403289
6/13/2008,-0.003770468,-0.003084053,0.002521831,0.003277084
6/16/2008,0.003917009,0.004821411,0.001401014,0.001563878
6/17/2008,0.000766452,1.61392E-05,-0.003535689,-0.004302481
6/18/2008,0.000999359,0.001440846,0.004747395,0.005085807
6/19/2008,-0.001739392,-0.001379649,0.000958332,0.001347097
6/20/2008,0.001372772,0.001771028,0.004752938,0.004915835
6/23/2008,0.00135181,0.001480565,-0.000739942,-0.000889808
6/24/2008,-4.73206E-05,-0.000382995,0.000348092,0.000212173
6/25/2008,0.000513557,0.001090552,-0.00091785,-0.001010941
6/26/2008,0.006256087,0.006357664,0.004913427,0.004756476
6/27/2008,0.004566503,0.004613718,0.003335244,0.003474008
6/30/2008,0.005420367,0.005670413,-0.000186622,0.000195431
7/1/2008,0.004925072,0.004913507,0.006126315,0.006742112
7/2/2008,0.004622802,0.004445036,0.013569155,0.015323326
7/3/2008,-0.001480868,-0.001837433,-0.005930782,-0.006904978
7/4/2008,-0.001927356,-0.001380783,-0.002454633,-0.003074958
7/7/2008,-0.012337866,-0.012272855,-0.011657213,-0.013465725
7/8/2008,-0.007614741,-0.008546677,-0.007044549,-0.00864543
7/9/2008,-0.000802046,-0.001533739,-0.00297411,-0.003326777
7/10/2008,0.009245629,0.009747916,0.009393378,0.010743134
7/11/2008,-0.003450575,-0.002582071,0.007261943,0.007939376
7/14/2008,0.005506067,0.005242805,0.00209909,0.002366333
7/15/2008,-0.00667867,-0.006924798,-0.002134956,-0.003521827
7/16/2008,-0.007756757,-0.008497415,-0.011825737,-0.013524571
7/17/2008,-0.009776348,-0.00999948,-0.009111127,-0.010292999
7/18/2008,-0.005511504,-0.00511881,-0.002305714,-0.002551558
7/21/2008,0.00174781,0.002536541,0.001875364,0.002519627
7/22/2008,-0.005168854,-0.006710933,-0.009251444,-0.01074102
7/23/2008,-0.011100643,-0.012170227,-0.015288159,-0.017202754
7/24/2008,-0.00539498,-0.005128428,-0.000955061,-0.001600383
7/25/2008,-0.001613121,-0.001077149,0.002519236,0.00263687
7/28/2008,0.006848968,0.006930739,0.005531639,0.006085691
7/29/2008,-0.000716136,-0.001429322,-0.00768734,-0.008843519
7/30/2008,-0.004125444,-0.003017439,-0.010780047,-0.0117222
7/31/2008,0.00226004,0.002393756,0.000719819,0.000749802
8/1/2008,-0.000386554,0.000508184,0.001390331,0.001258705
8/4/2008,-0.002281714,-0.001205045,0.004963749,0.005030035
8/5/2008,-0.009555951,-0.009965216,-0.014968472,-0.01665917
8/6/2008,-0.001746049,-0.001761435,-0.002718551,-0.002847354
8/7/2008,-0.002446924,-0.003087968,-0.002700387,-0.003342262
8/8/2008,-0.003609186,-0.004240427,-0.006757574,-0.007538119
8/11/2008,-0.007638187,-0.007829814,-0.006627575,-0.007239419
8/12/2008,4.12143E-05,0.000342815,0.001021119,0.001072932
8/13/2008,-0.002445862,-0.001895487,0.001798063,0.001310633
8/14/2008,0.001372291,0.001427198,6.93147E-05,0.000376746
8/15/2008,0.00710021,0.007182835,0.006180105,0.007220954
8/18/2008,0.001986785,0.002011939,-0.000269813,-0.000486963
8/19/2008,0.005052273,0.004477166,0.003500155,0.003116519
8/20/2008,-0.001679106,-0.000984719,-0.003946994,-0.004285004
8/21/2008,-0.002451334,-0.005141774,-0.00933508,-0.011310311
8/22/2008,-0.000923389,1.09112E-05,0.003321653,0.004230369
8/25/2008,0.009534257,0.01005007,0.002206941,0.002614065
8/26/2008,-0.000238905,0.001439614,0.004014642,0.004593567
8/27/2008,0.002857496,0.000597889,-0.004322258,-0.004798954
8/28/2008,0.000709341,0.000540743,-0.00053838,-0.000320843
8/29/2008,-0.000380764,0.000258289,0.000612639,0.000739009
9/1/2008,-0.000497305,0.000992081,0.003215524,0.003541556
9/2/2008,0.008603611,0.010190021,0.014394858,0.016635113
9/3/2008,0.002328747,0.003300403,0.006556723,0.007246835
9/4/2008,0.000946294,0.00260279,0.015531689,0.016860215
9/5/2008,0.005090734,0.006857627,0.016718553,0.018666151
9/8/2008,-0.004897454,-0.00567553,-0.01165849,-0.012407051
9/9/2008,0.010255212,0.011489103,0.01350293,0.015146842
9/10/2008,-0.000274982,0.000852351,0.00903863,0.010294071
9/11/2008,0.005221591,0.005476514,0.008681564,0.009931011
9/12/2008,-0.010312487,-0.015273285,-0.02572786,-0.029509054
9/15/2008,0.017074516,0.020255776,0.027938381,0.031423161
9/16/2008,0.009739153,0.012226512,0.018456075,0.020720796
9/17/2008,-0.014931653,-0.01505084,-0.010631351,-0.013559172
9/18/2008,0.002246628,0.000487448,-0.006151113,-0.00693983
9/19/2008,-0.032602959,-0.039053781,-0.050630558,-0.056870127
9/22/2008,-0.009612594,-0.014577709,-0.019464084,-0.023204198
9/23/2008,0.000549303,0.004200008,0.013962294,0.01567256
9/24/2008,0.007778411,0.00911495,0.0038643,0.004537342
9/25/2008,-0.002969645,-0.004061736,-0.005010678,-0.005405735
9/26/2008,0.009609066,0.011628332,0.010711659,0.012122053
9/29/2008,0.02308055,0.030030019,0.049011025,0.054929837
9/30/2008,-0.008101106,-0.005904325,0.001730292,0.002241153
10/1/2008,0.001263913,0.00274905,0.004639536,0.005373302
10/2/2008,0.018125499,0.023853283,0.033815096,0.038686743
10/3/2008,0.004663156,0.005048613,0.003041022,0.003645946
10/6/2008,0.036081293,0.046585238,0.071091722,0.07935057
10/7/2008,-0.003786769,-0.003586134,-0.005215696,-0.00598543
10/8/2008,-0.000457787,0.000438993,0.024640301,0.02644678
10/9/2008,-0.007362713,-0.006528025,-0.005409278,-0.006405409
10/10/2008,0.002578841,0.007300229,0.045807717,0.051819105
10/13/2008,-0.022459121,-0.03241528,-0.049979007,-0.055643976
10/14/2008,-0.006518296,-0.008145579,-0.020139837,-0.021869799
10/15/2008,0.014305637,0.023482722,0.039414516,0.044512485
10/16/2008,0.0045278,0.009015991,0.01622236,0.01886439
10/17/2008,-0.003983019,-0.00665925,-0.011270559,-0.012774672
10/20/2008,0.005913749,0.007319888,-0.007199287,-0.007762102
10/21/2008,0.009797656,0.018189938,0.020069283,0.022348079
10/22/2008,0.016615216,0.026388838,0.045151381,0.050917416
10/23/2008,0.007458584,0.004951097,0.015171793,0.01698768
10/24/2008,0.009432498,0.015304694,0.034896812,0.038496526
10/27/2008,0.008589579,0.008542213,0.011895298,0.01191319
10/28/2008,-0.008885023,-0.018331787,-0.037917027,-0.041329481
10/29/2008,-0.00620904,-0.012555302,-0.031731573,-0.036504825
10/30/2008,-0.001869068,-0.004472229,-0.012533777,-0.011943942
10/31/2008,-0.005058788,-0.002060586,0.00413714,0.004288997
11/3/2008,-0.004483261,-0.004422466,0.001052727,0.001317771
11/4/2008,-0.007398364,-0.013011025,-0.026918461,-0.030858865
11/5/2008,0.00713866,0.011693681,0.012422629,0.01488108
11/6/2008,0.020399684,0.026673261,0.037169828,0.041919002
11/7/2008,-0.000490046,-0.001493284,-0.004216606,-0.00435799
11/10/2008,1.97005E-05,-0.000501905,-0.002846965,-0.003840256
11/11/2008,0.007687846,0.013262205,0.024080078,0.027521011
11/12/2008,0.011938378,0.016428674,0.023295455,0.026129427
11/13/2008,-0.005154246,-0.008181871,-0.00632633,-0.006867226
11/14/2008,0.002983191,0.00378868,-0.007899279,-0.008932858
11/17/2008,0.004553108,0.006904227,0.011650345,0.013105373
11/18/2008,0.007360305,0.009219759,0.009136863,0.010143608
11/19/2008,0.006895199,0.012232568,0.01430424,0.016257817
11/20/2008,0.024214453,0.030090234,0.036232472,0.040802078
